name,address,latitude,longitude,category,zone
Banilux Guest house,"2 Chapel St, Lagos",6.505857,3.3755191,"lodging, point_of_interest, establishment",D
Inglesias Hotel,"Tejuosho, Yaba, 13 Martins St, Lagos",6.510251,3.3671559,"lodging, point_of_interest, establishment",B
Precinct Comfort,"20 Harvey Rd, Lagos",6.509167,3.3730556,"lodging, point_of_interest, establishment",D
The Snug,"30 Commercial Ave, Lagos",6.506019,3.3767885,"lodging, point_of_interest, establishment",D
GREAT VILLE HOTELS,"36/38 Nathan off Ojuelegba road Surulere Local Government, Lagos",6.511563,3.3672142,"lodging, point_of_interest, establishment",B
Mulligan Hotel,"17a Commercial Ave, Lagos",6.506553,3.3750592,"lodging, point_of_interest, establishment",D
Deke Hotel,"79Karimu, Karimu Ikotun Cl, Lagos",6.504638,3.3814561,"lodging, point_of_interest, establishment",D
CARITAS INN YABA,"336 Herbert Macaulay Wy, Lagos",6.509576,3.3783732,"lodging, point_of_interest, establishment",D
Lion Gate Hotel,"3BAlara Street, Lagos",6.506799,3.3820926,"lodging, point_of_interest, establishment",D
Emota Paradise Hotel (Phase 2),"3/5 Olufemi Samson St, Lagos",6.51375,3.3276794,"lodging, point_of_interest, establishment",B
Spice Garden Hotel,"Eddy Onugha Dr, Ikeja",6.513226,3.3229148,"lodging, point_of_interest, establishment",B
RichAnthonio Suites,"off Olusesi St, Lagos",6.518824,3.3202569,"lodging, point_of_interest, establishment",B
Inglesias Suites,"Akanro St, Lagos",6.52106,3.3370734,"lodging, point_of_interest, establishment",B
Malambo hotel And Suites,"16-58 Ajose St, Lagos",6.51432,3.3304303,"lodging, point_of_interest, establishment",B
De Affordable Guest House,"flat, 3 Rd 5, Lagos",6.516295,3.35811,"lodging, point_of_interest, establishment",B
gemart hotel and suites,"19 Gasper St, Lagos",6.508634,3.3429127,"lodging, point_of_interest, establishment",B
Vintage Suites,"15c Akinhanmi St, Lagos",6.516149,3.3633675,"lodging, point_of_interest, establishment",D
GE18 Hotels,"34-38 Fashoro St, Lagos",6.516585,3.3614335,"lodging, point_of_interest, establishment",B
City Point Hotel,"G987+2QH, Agege Motor Rd, Lagos",6.515057,3.3644926,"lodging, point_of_interest, establishment",D
Cherrybay Hotel,"1 Rosamond St, off Ramos Street, Lagos",6.517095,3.3648248,"lodging, point_of_interest, establishment",D
Hotel De Monimo (Agege),"36/38, Ladipo street, Agege",6.513587,3.3640181,"lodging, point_of_interest, establishment",B
Islanders Hotel,"Amu Market, 313 Agege Motor Rd, Lagos",6.518852,3.3656898,"lodging, point_of_interest, establishment",D
King's Celia Hotels And Suites Jibowu Lagos,"8 Jibowu St, Lagos",6.518978,3.3691435,"lodging, point_of_interest, establishment",D
essex intercontinental link hotel,"No 10 Folarin St, Lagos",6.515183,3.3670357,"lodging, point_of_interest, establishment",D
Greenland Suites,"4, Canalview Off Lbiyemi Street, Off Osolo Way Ajao Estate, Lagos",6.517354,3.3728275,"lodging, point_of_interest, establishment",D
stephens Hotel,"29 Jacob St, Lagos",6.51042,3.3677255,"lodging, point_of_interest, establishment",B
Bayville Hotel Company,"362 Murtala Muhammed Way, Oworonshoki",6.50804,3.3725627,"lodging, point_of_interest, establishment",D
Hotel De Fabulous,"Empire Surulere, 21 Okesuna St, Lagos",6.514854,3.3669925,"lodging, point_of_interest, establishment",D
Crown Hotel,"2 Connal Rd, Lagos",6.513743,3.375124,"lodging, point_of_interest, establishment",D
Placido's Place,"5 B Alakija St, Lagos",6.519552,3.3714768,"lodging, point_of_interest, establishment",D
NSPRI Guest Houses,"32/38 Barikisu Iyede St, Lagos",6.515648,3.3818584,"lodging, point_of_interest, establishment",D
Hadmof Inn,"21 Moore Rd, Lagos",6.514168,3.3778365,"lodging, point_of_interest, establishment",D
Craven Cottage Inn,"81a Ibikunle Street, off University Rd, Lagos",6.514711,3.3766889,"lodging, point_of_interest, establishment",D
Dreamland Hotel,"13 Onayade St, Lagos",6.521975,3.3682397,"lodging, point_of_interest, establishment",D
Moore Road Social Guest House,"28 Moore Rd, Lagos",6.514726,3.3778784,"lodging, point_of_interest, establishment",D
Hotel Lawa Alagomeji-Yaba Lagos,"F9XH+334, Borno Way, Lagos",6.497632,3.377703,"lodging, point_of_interest, establishment",B
Baseville Hotel and Suites,"4 Anthony Ajayi St, Lagos",6.512472,3.3833027,"lodging, point_of_interest, establishment",D
Wonderking Hotel,"13, Lawani street Akoka, Lagos",6.514086,3.3835898,"lodging, point_of_interest, establishment",D
Spicery Lodging And Accommodation Services,"16 Ijaoye St, Lagos",6.521294,3.3698413,"lodging, point_of_interest, establishment",D
Tyndale Residence Ltd,"5 Abimbola Cl, Lagos",6.521786,3.369941,"lodging, point_of_interest, establishment",D
Unilag Guest house,"Akoka Rd, Lagos",6.521602,3.3992761,"lodging, point_of_interest, establishment",D
Unilag Only,"University Of Lagos, University Rd, Lagos",6.52162,3.3990629,"lodging, point_of_interest, establishment",D
Peaceland Hotel LTD,"1 Tokunbo St, Lagos",6.503565,3.3805727,"lodging, point_of_interest, establishment",D
La Viju Hotel and Suites,"G8GX+W26, Cameroon St, Lagos",6.527272,3.3475356,"lodging, point_of_interest, establishment",B
Jocason Hotel,"51Adeoyo Street, Lagos",6.526907,3.3410798,"lodging, point_of_interest, establishment",B
Shadlat International Hotel,"Olusoga St, Lagos",6.525883,3.3464126,"lodging, point_of_interest, establishment",B
Hamak Hotel,"18 G.Onifade Street, Ijoko Ogba-Iyo, Off Oyero Rd, Ota",6.524467,3.3523732,"lodging, point_of_interest, establishment",B
HASB APARTMENTS,"32 Layi Oyekanmi St., Lagos",6.528265,3.3422565,"lodging, point_of_interest, establishment",B
Solitude Hotel,"14 Lawal Street, Off Oweh St, Lagos",6.52275,3.3690852,"lodging, point_of_interest, establishment",D
Royal Hills Hotel & Suites,"38 Anu Oluwapo St, Lagos",6.53098,3.3769115,"lodging, point_of_interest, establishment",D
CARITAS INN IGBOBI,"WAEC Bus Stop, Igbobi College Rd, beside First Bank, Lagos",6.525111,3.3743983,"lodging, point_of_interest, establishment",D
The AHI Residence,"19 Lawal St, Lagos",6.522436,3.3699135,"lodging, point_of_interest, establishment",D
The Kingsley - La Prima Casa,"11 Thanni Olodo St, Lagos",6.520572,3.3667025,"lodging, point_of_interest, establishment",D
Efex Hotel,"Murtala Muhammed Way, Lagos",6.513567,3.3695466,"lodging, point_of_interest, establishment",D
One18,"15c Akinhanmi St, Lagos",6.516227,3.3634436,"lodging, point_of_interest, establishment",D
G51 The Hotels (Former Gei8 Hotel),"34/38 Fashoro St, Lagos",6.516545,3.3613841,"lodging, point_of_interest, establishment",B
Suit Las Caracas,"14/16 Aderibigbe Street, Off Ajayi Street, By Custom B/stop, Onike, Lagos",6.514103,3.383068,"lodging, point_of_interest, establishment",D
Taid International Hotel,"No. 15, Lawal Street, Igbobi College Road, Fadety - Lagos, Lagos",6.523471,3.3714722,"lodging, point_of_interest, establishment",D
Ornament Hotel,"G9FG+RR5, Bailey St, Lagos",6.524416,3.3770167,"lodging, point_of_interest, establishment",D
Lagoon Hotel and Suites,"88 St Finbarr's College Rd, opposite Fidelity Bank, Lagos",6.530921,3.3880783,"lodging, point_of_interest, establishment",D
Footed Hotel and Suites,"3 church street, off Lagos-Abeokuta Expy, Lagos",6.529895,3.3788676,"lodging, point_of_interest, establishment",D
De-next hotels,"2, wulemotu ajoke street Akoka Yaba, Lagos",6.529314,3.3878521,"lodging, point_of_interest, establishment",D
Oasis Hotel,"G9FP+QQM, Adeyinka Osijo St, Lagos",6.524469,3.3869255,"lodging, point_of_interest, establishment",D
Zest International Hotel,"St Finbarr's College Rd, Lagos",6.525402,3.3860923,"lodging, point_of_interest, establishment",D
Akoka,"G9GR+4X6, Lagos",6.525314,3.3923896,"lodging, point_of_interest, establishment",D
Kolex Hotels Limited,"2 Olufeko Close Lagos, Fola Agoro St, Lagos",6.529773,3.3831821,"lodging, point_of_interest, establishment",D
Eed Pension Hotel,"Foluso Alade St, Ikeja",6.534991,3.3305221,"lodging, point_of_interest, establishment",B
Bomario Suites,"27 Okeho St, Lagos",6.524301,3.3249334,"lodging, point_of_interest, establishment",B
M.C COURT HOTEL,"13 Olorunsogo St, Alh. Otta St, off Fafolu Street, Lagos",6.535078,3.3542256,"lodging, point_of_interest, establishment",D
Mirror Suites,"G8HJ+XRJ, Isolo Rd, Lagos",6.529946,3.3321462,"lodging, point_of_interest, establishment",B
Blue Orange Hotel and Towers,"151 Ikorodu Rd, Lagos",6.532974,3.3669156,"lodging, point_of_interest, establishment",D
Palmgroove Mainland Hotel,"Palm Grove, Ikorodu Rd, Lagos",6.537516,3.3633394,"lodging, point_of_interest, establishment",D
Neighbourhood Exquisite Resort and Hotel,"48/50 Awoyokun Street, off Road, Onipanu, Ikorodu",6.536539,3.3631134,"lodging, point_of_interest, establishment",D
Hope Residence Hotel and Suites,"Local Government, 10/12 Onajimi street, Off Pedro road, Palmgroove, Lagos",6.538501,3.3796064,"lodging, point_of_interest, establishment",D
De Bluezzzz Hotel Ltd.,"12 Anu Oluwapo St, Lagos",6.533071,3.3770165,"lodging, point_of_interest, establishment",D
On Point Hotel Ltd,"7, Coker Street, Ebute Metta, Lagos",6.529951,3.3584121,"lodging, point_of_interest, establishment",D
Jadettes Hotel,"4 Ogidan St, Lagos",6.531279,3.361039,"lodging, point_of_interest, establishment",D
Celina Hotel And Suites,"Ilaje Bariga, 3 Deji Aladejobi Rd, Lagos",6.53538,3.3907148,"lodging, point_of_interest, establishment",D
Faith Lodge,"Abule Okuta Road, Lagos",6.535887,3.3898479,"lodging, point_of_interest, establishment",D
Executives Presidential Inn,"16 Bariga Rd, Lagos",6.533823,3.3839282,"lodging, point_of_interest, establishment",D
Parklane Hotel Nigeria Limited (Lagos),"40 Asa-Afariogun St, Lagos",6.546111,3.3266667,"lodging, point_of_interest, establishment",B
De Next Center Resort,"Olutosin Ajayi St, Ikeja",6.549145,3.3265771,"lodging, point_of_interest, establishment",B
Silver Grandeur Hotel,"4 Agbor St, Ado Okoto",6.546668,3.3335946,"lodging, point_of_interest, establishment",D
Royal Jatoz Hotel,"9 Rasmon Street, Off Osolo Wy, Ikeja",6.54877,3.3337177,"lodging, point_of_interest, establishment",D
"Dees Hotels, Apartments and Suites","8, 10 Ati Okoye St, off Chivita Avenue, Lagos",6.541647,3.3252355,"lodging, point_of_interest, establishment",B
Residency Hotel Lagos Airport,"9 Asa Afariogun, off Int'l Airport Rd, Lagos",6.546678,3.3309656,"lodging, point_of_interest, establishment",B
Britannia Hotel & Suites Ltd,"18 Asa-Afariogun St, Lagos",6.546945,3.3302345,"lodging, point_of_interest, establishment",B
Linton Host Hotel,"19 Banana Cl, Lagos",6.546978,3.3278872,"lodging, point_of_interest, establishment",B
Terrace Green Hotel,Ikeja,6.548862,3.3330047,"lodging, point_of_interest, establishment",D
Isno Hotels Nigeria Limited,"24 Ajibade Oke St, Lagos",6.542817,3.3298983,"lodging, point_of_interest, establishment",B
Rollace Hotel Lagos Nigeria,"46/48 Awoniyi Elemo Street, Airport Rd, Lagos",6.548525,3.3272793,"lodging, point_of_interest, establishment",B
Signatious Hotel,"1/3 Lambert Imasuen, Off Robinson Gbagi, Lagos",6.544374,3.3252549,"lodging, point_of_interest, establishment",B
Cynarriso Hotel,"4 Kaara St, Lagos",6.545605,3.3320938,"lodging, point_of_interest, establishment",B
Sena Hotel,"Ahanor Dr, Ikeja",6.542772,3.3212257,"lodging, point_of_interest, establishment",B
Sena Hotel,"43 Olutosin Ajayi St, Lagos",6.546425,3.3281596,"lodging, point_of_interest, establishment",B
Heritage House Square,"Kolex Avenue, Ikeja",6.541629,3.3251382,"lodging, point_of_interest, establishment",B
Coronia HOTEL,"2B Nwabueze Cl, Ajao Estate",6.546198,3.3241489,"lodging, point_of_interest, establishment",B
Encore Lagos Hotels & Suites,"1 Ahanor Dr, Lagos",6.542495,3.3212921,"lodging, point_of_interest, establishment",B
Prime16 hotel & suites,"16 Kaara St, Ikeja",6.544738,3.3310365,"lodging, point_of_interest, establishment",B
Chamcce Hotel & Suites Ikeja,"Airport Rd, Ikeja",6.547278,3.3313269,"lodging, point_of_interest, establishment",B
HeritageHouse Hotel,"20 Asa-Afariogun St, Lagos",6.546986,3.3298992,"lodging, point_of_interest, establishment",B
Dulwich Hotels & Suites,"27, Kaara Street, Off Osolo Way, Ajao Estate, Lagos",6.545484,3.3318954,"lodging, point_of_interest, establishment",B
Golden Tulip - Alaba Oniru Avenue,"Alaba Oniru Ave, Ikeja",6.544394,3.3252498,"lodging, point_of_interest, establishment",B
Richanthonio Suites,"2 Richanthonio Avenue off, Ibe Ogugua Close, Lagos",6.538066,3.3211982,"lodging, point_of_interest, establishment",B
Modex Guest House,"34 Olakunle Selesi Cres, Lagos",6.547949,3.3298175,"lodging, point_of_interest, establishment",B
Hotel & Event Center,"Ire-Akari Estate Rd, Lagos",6.524723,3.3220796,"lodging, point_of_interest, establishment",B
Blue Nest Hotel,"9 Osolo Wy, Lagos",6.541588,3.3337141,"lodging, point_of_interest, establishment",B
The Habitat suites interntional ltd,"4 Asa-Afariogun St, Lagos",6.547536,3.3319913,"lodging, point_of_interest, establishment",B
Cameo's Suites,"29 Ibeh Rd, Lagos",6.519632,3.3213829,"lodging, point_of_interest, establishment",B
Feligold Royal Hotel Lagos,"Beside Eleganza, 6 Nwobodo Eze St, Lagos",6.54595,3.3256507,"lodging, point_of_interest, establishment",B
Sesgull Suites and Hotel,"Chief, Dele Ashiru St, Ikeja",6.523681,3.3185283,"lodging, point_of_interest, establishment",B
New World Inn,"G8JM+MV8, Isolo Rd, Lagos",6.531667,3.3347119,"lodging, point_of_interest, establishment",B
Job and Joy Hotel (Mushin),"33, Moshalashi Street, Lagos",6.530144,3.3232303,"lodging, point_of_interest, establishment",B
Hymax Grace Hotel & Suite Ltd,"51 Isolo Rd, Lagos",6.525761,3.3220761,"lodging, point_of_interest, establishment",B
Remsal Hotel Limited,"8/10 Oludegun St, Lagos",6.521503,3.3209196,"lodging, point_of_interest, establishment",B
Neniv Hotels,"Alhaji Adekunle Bisi St, Ikeja",6.537263,3.3302267,"lodging, point_of_interest, establishment",B
LV-21 Apartments,"21 Adewunmi Abudu St, off Osolo Way, Lagos",6.543174,3.3319877,"lodging, point_of_interest, establishment",B
OGA 789 Hotel Neniv,"37 Alabe Street, Lagos",6.536291,3.330283,"lodging, point_of_interest, establishment",B
Phoenix Imperial Hotels & Apartments,"7 Ibiyemi St, off Osolo Way, Lagos",6.545757,3.3344726,"lodging, point_of_interest, establishment",D
Domino Guest House,"2 Oludegun Street Off Airport Road Mafoluku, Oshodi Isolo",6.521779,3.321508,"lodging, point_of_interest, establishment",B
Jopathera Hotel,"G8QR+MMR, Lagos",6.539218,3.3416549,"lodging, point_of_interest, establishment",D
The Signature Apartment,"60, Olasonde Street, Lagos",6.536475,3.340294,"lodging, point_of_interest, establishment",B
Wood Marble Hotel,"93 Shipeolu St, Lagos",6.544901,3.3683535,"lodging, point_of_interest, establishment",D
"Adun Suites, Gbagada, Lagos","9, Igbeyin Adun Street Off Pedro, Gbagada Phase I, Lagos",6.547057,3.3766261,"lodging, point_of_interest, establishment",D
"Waje Hotel, Gbagada","7 Sunday Ogunyade St, Lagos",6.547882,3.3895515,"lodging, point_of_interest, establishment",D
Ocean Suite Hotel,"Asimonu Street, Lagos",6.54839,3.392935,"lodging, point_of_interest, establishment",D
Celina International Hotel,"Lanre Awolokun St, Lagos",6.544088,3.3924586,"lodging, point_of_interest, establishment",D
Elegance Suites Hotels,"1, 3 Safuratu Sekoni St, Lagos",6.548262,3.3926859,"lodging, point_of_interest, establishment",D
Sylva Link,"29 Lanre Awolokun St, Lagos",6.547257,3.3877833,"lodging, point_of_interest, establishment",D
Splendour Hotel and Suites,"1, Adefowope Street, off Association Ave, Lagos",6.547685,3.3638958,"lodging, point_of_interest, establishment",D
GreenHouse Service Apartment Gbagada,"36 Lanre Awolokun Street, by Charley Boy Bustop, Lagos",6.546907,3.3857639,"lodging, point_of_interest, establishment",D
House 8,"8 Ajayi St, Lagos",6.545887,3.3773018,"lodging, point_of_interest, establishment",D
Larex Hotel International,"75 Shipeolu St, Lagos",6.543541,3.3683171,"lodging, point_of_interest, establishment",D
ibis Lagos Airport,"Airport Rd, Lagos",6.550975,3.3297012,"lodging, point_of_interest, establishment",A
JOYGATE HOTEL & SUITES,"1, Lateef Salami Street, off Muritala, Airport Rd, Lagos",6.551769,3.3284649,"lodging, point_of_interest, establishment",A
Hotel Romeneo,"19 Victor Nnadozie Street, Richfield Ave, Lagos",6.552768,3.3207537,"lodging, point_of_interest, establishment",A
"Greenpoint Hotel Ajao, Lagos","20 Fatai Irawo St, Ikeja",6.551667,3.3264504,"lodging, point_of_interest, establishment",A
Airport Golden Tulip Hotel,"Int'l Airport Rd, Ikeja",6.552272,3.3297706,"lodging, point_of_interest, establishment",A
Presken Hotel @ International Airport,"H82H+XRG, opposite Ibis Hotel Royale, Ikeja",6.552434,3.3295892,"lodging, point_of_interest, establishment",A
West View Hotel,"Int'l Airport Rd, Ikeja",6.553297,3.3250708,"lodging, point_of_interest, establishment",A
Royal Crest Hotel & Suites,"7&8 bus stop, 9 Osolo Wy, Lagos",6.54954,3.3320854,"lodging, point_of_interest, establishment",D
Royal View Hotel and Suitesroyal Welcome Awaits all Guest,"H83H+V42, Adeola Ajayi Cres, Lagos",6.554626,3.3277758,"lodging, point_of_interest, establishment",A
T. Tivol Residence And Hotel,"9 Fatai Irawo St, Lagos",6.551099,3.3277169,"lodging, point_of_interest, establishment",A
Excel Oriental Hotel & Suites,"16/18 Airport Rd, Oshodi/Isolo",6.550953,3.3333552,"lodging, point_of_interest, establishment",D
De Boss Garden Hotel,"18/20 Adekunle Akala Street, Lagos",6.549669,3.3252397,"lodging, point_of_interest, establishment",B
El Elyon Hotel and Suites,"3A Awoniyi Elemo St, Ikeja",6.549918,3.3310833,"lodging, point_of_interest, establishment",D
Hotel Ibis Royale,"Junction, Lagos",6.551696,3.3289601,"lodging, point_of_interest, establishment",A
Choppers Cook Hotel & Suites,"40 Boladale St, Lagos",6.555884,3.346762,"lodging, point_of_interest, establishment",D
Golden Destiny Hotels,"6 Awoniyi Elemo St, Lagos",6.550404,3.331256,"lodging, point_of_interest, establishment",D
MarbleField Hotels Suites & Resorts,"Charity, Off Apapa Oshodi express Way Oshodi, 35 Seinde Calisto Cres, Lagos",6.5546,3.343184,"lodging, point_of_interest, establishment",D
Humble view hotel,"16 Boladale St, Lagos",6.555864,3.3449169,"lodging, point_of_interest, establishment",D
Best Connection Hotel Limited,"Mafoluku Rd, Ikeja",6.556516,3.3360675,"lodging, point_of_interest, establishment",A
